"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"P22_281";374;"P22";"pollination";"Insects";NA;-30,775408;30,2157878110474;NA;"bipartite";"point"
"P22_282";375;"P22";"pollination";"Insects";NA;-30,791666;30,2143057859665;NA;"bipartite";"point"
"P22_283";376;"P22";"pollination";"Insects";NA;-30,796119;30,2370559432128;NA;"bipartite";"point"
"P22_284";379;"P22";"pollination";"Insects";NA;78,877063;-75,81012;NA;"bipartite";"point"
"P22_285";38;"P22";"pollination";"Insects";NA;48,44;9,55;NA;"bipartite";"point"
"P22_286";381;"P22";"pollination";"Insects";NA;46,486313;22,818382;NA;"bipartite";"point"
"P22_287";382;"P22";"pollination";"Insects";NA;-33,917722;19,512806;NA;"bipartite";"point"
"P22_288";383;"P22";"pollination";"Insects";NA;-33,9245;19,5165;NA;"bipartite";"point"
"P22_289";384;"P22";"pollination";"Insects";NA;-33,951806;19,517222;NA;"bipartite";"point"
"P22_290";385;"P22";"pollination";"Insects";NA;-33,969167;19,495917;NA;"bipartite";"point"
"P22_291";386;"P22";"pollination";"Insects";NA;38,739;-27,3;NA;"bipartite";"point"
"P22_292";387;"P22";"pollination";"Insects";NA;38,765;-27,349;NA;"bipartite";"point"
"P22_293";388;"P22";"pollination";"Insects";NA;38,761;-27,185;NA;"bipartite";"point"
"P22_294";389;"P22";"pollination";"Insects";NA;38,701;-27,195;NA;"bipartite";"point"
"P22_295";39;"P22";"pollination";"Hymenoptera";NA;-8,5;-37,2;NA;"bipartite";"point"
"P22_296";390;"P22";"pollination";"Insects";NA;38,671;-27,112;NA;"bipartite";"point"
"P22_297";391;"P22";"pollination";"Insects";NA;-33,943343;18,967784;NA;"bipartite";"point"
"P22_298";392;"P22";"pollination";"Insects";NA;50,719742;-1,741731;NA;"bipartite";"point"
"P22_299";393;"P22";"pollination";"Insects";NA;50,71771;-1,765833;NA;"bipartite";"point"
"P22_300";394;"P22";"pollination";"Insects";NA;50,714132;-1,749432;NA;"bipartite";"point"
"P22_301";395;"P22";"pollination";"Insects";NA;50,715395;-1,74982;NA;"bipartite";"point"
"P22_302";396;"P22";"pollination";"Insects";NA;50,717547;-1,750879;NA;"bipartite";"point"
"P22_303";397;"P22";"pollination";"Insects";NA;50,715571;-1,754085;NA;"bipartite";"point"
"P22_304";398;"P22";"pollination";"Insects";NA;-46,594553;169,423218;NA;"bipartite";"point"
"P22_305";399;"P22";"pollination";"Insects";NA;-46,597296;169,430067;NA;"bipartite";"point"
"P22_306";4;"P22";"pollination";"Insects";NA;46,56;-66,12;NA;"bipartite";"point"
"P22_307";40;"P22";"pollination";"Insects";NA;-20,42;57,44;NA;"bipartite";"point"
"P22_308";400;"P22";"pollination";"Insects";NA;-46,593551;169,430367;NA;"bipartite";"point"
"P22_309";401;"P22";"pollination";"Insects";NA;-24,409863;30,890423;NA;"bipartite";"point"
"P22_310";402;"P22";"pollination";"Insects";NA;-30,102411;-51,681922;NA;"bipartite";"point"
"P22_311";403;"P22";"pollination";"Insects";NA;45,708602;-84,945817;NA;"bipartite";"point"
"P22_312";404;"P22";"pollination";"Insects";NA;52,27;-0,879444;NA;"bipartite";"point"
"P22_313";406;"P22";"pollination";"Insects";NA;-34,079597;18,89808;NA;"bipartite";"point"
"P22_314";407;"P22";"pollination";"Insects";NA;51,166118;-114,398506;NA;"bipartite";"point"
"P22_315";408;"P22";"pollination";"Insects";NA;28,27;-16,615667;NA;"bipartite";"point"
"P22_316";409;"P22";"pollination";"Insects";NA;28,261833;-16,602667;NA;"bipartite";"point"
"P22_317";41;"P22";"pollination";"Insects";NA;-20,42;57,44;NA;"bipartite";"point"
"P22_318";410;"P22";"pollination";"Insects";NA;28,2745;-16,629833;NA;"bipartite";"point"
"P22_319";411;"P22";"pollination";"Insects";NA;28,274833;-16,646167;NA;"bipartite";"point"
"P22_320";412;"P22";"pollination";"Insects";NA;-0,306954;-91,655086;NA;"bipartite";"point"
"P22_321";413;"P22";"pollination";"Insects";NA;0,543051;-90,727236;NA;"bipartite";"point"
"P22_322";414;"P22";"pollination";"Insects";NA;-0,211231;-90,822049;NA;"bipartite";"point"
"P22_323";415;"P22";"pollination";"Insects";NA;-0,751396;-90,318702;NA;"bipartite";"point"
"P22_324";416;"P22";"pollination";"Insects";NA;-0,891317;-89,608285;NA;"bipartite";"point"
"P22_325";417;"P22";"pollination";"Insects";NA;40,165528;-8,407472;NA;"bipartite";"point"
"P22_326";418;"P22";"pollination";"Insects";NA;45;-109,416667;NA;"bipartite";"point"
"P22_327";419;"P22";"pollination";"Insects";NA;7,682117;99,830152;NA;"bipartite";"point"
"P22_328";42;"P22";"pollination";"Hymenoptera";NA;-12,7;-39,77;NA;"bipartite";"point"
"P22_329";420;"P22";"pollination";"Insects";NA;7,709593;99,915561;NA;"bipartite";"point"
"P22_330";421;"P22";"pollination";"Insects";NA;26,079167;91,636111;NA;"bipartite";"point"
"P22_331";422;"P22";"pollination";"Insects";NA;34,913345;126,451486;NA;"bipartite";"point"
"P22_332";423;"P22";"pollination";"Insects";NA;34,907813;126,444221;NA;"bipartite";"point"
"P22_333";424;"P22";"pollination";"Hymenoptera";NA;34,91197;126,439589;NA;"bipartite";"point"
"P22_334";425;"P22";"pollination";"Insects";NA;34,913;126,46307;NA;"bipartite";"point"
"P22_335";426;"P22";"pollination";"Insects";NA;34,912084;126,461884;NA;"bipartite";"point"
"P22_336";427;"P22";"pollination";"Insects";NA;34,922796;126,459732;NA;"bipartite";"point"
"P22_337";428;"P22";"pollination";"Insects";NA;34,90761;126,444316;NA;"bipartite";"point"
"P22_338";429;"P22";"pollination";"Insects";NA;34,906689;126,436925;NA;"bipartite";"point"
"P22_339";43;"P22";"pollination";"Insects";NA;43,31;3,3;NA;"bipartite";"point"
"P22_340";430;"P22";"pollination";"Insects";NA;34,924856;126,421423;NA;"bipartite";"point"
"P22_341";431;"P22";"pollination";"Insects";NA;34,887607;126,394389;NA;"bipartite";"point"
"P22_342";432;"P22";"pollination";"Insects";NA;34,90882;126,469782;NA;"bipartite";"point"
"P22_343";433;"P22";"pollination";"Insects";NA;34,875021;126,47328;NA;"bipartite";"point"
"P22_344";434;"P22";"pollination";"Insects";NA;34,879568;126,471952;NA;"bipartite";"point"
"P22_345";435;"P22";"pollination";"Insects";NA;34,880751;126,472965;NA;"bipartite";"point"
"P22_346";436;"P22";"pollination";"Insects";NA;34,88459;126,393141;NA;"bipartite";"point"
"P22_347";437;"P22";"pollination";"Insects";NA;34,888652;126,390593;NA;"bipartite";"point"
"P22_348";438;"P22";"pollination";"Insects";NA;-13,199474;-72,233058;NA;"bipartite";"point"
"P22_349";439;"P22";"pollination";"Insects";NA;-13,229322;-72,032368;NA;"bipartite";"point"
"P22_350";44;"P22";"pollination";"Insects";NA;50,75;-115,28;NA;"bipartite";"point"
"P22_351";440;"P22";"pollination";"Insects";NA;-13,188508;-72,381289;NA;"bipartite";"point"
"P22_352";441;"P22";"pollination";"Insects";NA;-13,234527;-72,245161;NA;"bipartite";"point"
"P22_353";442;"P22";"pollination";"Insects";NA;-13,230294;-72,232103;NA;"bipartite";"point"
"P22_354";443;"P22";"pollination";"Insects";NA;-13,191903;-72,359417;NA;"bipartite";"point"
"P22_355";444;"P22";"pollination";"Insects";NA;-13,217647;-72,283119;NA;"bipartite";"point"
"P22_356";445;"P22";"pollination";"Insects";NA;51,471681;-2,580514;NA;"bipartite";"point"
"P22_357";446;"P22";"pollination";"Insects";NA;55,968886;-3,164723;NA;"bipartite";"point"
"P22_358";447;"P22";"pollination";"Insects";NA;53,795464;-1,507525;NA;"bipartite";"point"
"P22_359";448;"P22";"pollination";"Insects";NA;51,439507;-0,960356;NA;"bipartite";"point"
"P22_360";45;"P22";"pollination";"Insects";NA;-37,84;-58,36;NA;"bipartite";"point"
"P22_361";46;"P22";"pollination";"Insects";NA;-37,87;-58,26;NA;"bipartite";"point"
"P22_362";47;"P22";"pollination";"Insects";NA;-37,74;-58,23;NA;"bipartite";"point"
"P22_363";48;"P22";"pollination";"Insects";NA;-37,76;-58,25;NA;"bipartite";"point"
"P22_364";49;"P22";"pollination";"Insects";NA;-37,89;-57,84;NA;"bipartite";"point"
"P22_365";5;"P22";"pollination";"Insects";NA;38,84;-105,04;NA;"bipartite";"point"
"P22_366";50;"P22";"pollination";"Insects";NA;-37,74;-58,43;NA;"bipartite";"point"
"P22_367";51;"P22";"pollination";"Insects";NA;-37,87;-57,99;NA;"bipartite";"point"
"P22_368";52;"P22";"pollination";"Insects";NA;-37,88;-58,38;NA;"bipartite";"point"
"P22_369";53;"P22";"pollination";"Insects";NA;-37,75;-58,28;NA;"bipartite";"point"
"P22_370";54;"P22";"pollination";"Insects";NA;-37,73;-58,31;NA;"bipartite";"point"
"P22_371";55;"P22";"pollination";"Insects";NA;-37,87;-58,03;NA;"bipartite";"point"
"P22_372";56;"P22";"pollination";"Insects";NA;-37,85;-58,07;NA;"bipartite";"point"
"P22_373";57;"P22";"pollination";"Insects";NA;47,57;12,9;NA;"bipartite";"point"
"P22_374";58;"P22";"pollination";"Insects";NA;47,55;12,88;NA;"bipartite";"point"
"P22_375";59;"P22";"pollination";"Insects";NA;47,54;12,89;NA;"bipartite";"point"
"P22_376";6;"P22";"pollination";"Insects";NA;28,22;-16,63;NA;"bipartite";"point"
"P22_377";60;"P22";"pollination";"Insects";NA;47,53;12,91;NA;"bipartite";"point"
"P22_378";61;"P22";"pollination";"Insects";NA;47,53;12,91;NA;"bipartite";"point"
"P22_379";62;"P22";"pollination";"Insects";NA;47,53;12,92;NA;"bipartite";"point"
"P22_380";63;"P22";"pollination";"Insects";NA;-4,67;55,45;NA;"bipartite";"point"
"P22_381";64;"P22";"pollination";"Insects";NA;-4,65;55,43;NA;"bipartite";"point"
"P22_382";65;"P22";"pollination";"Insects";NA;-4,67;55,45;NA;"bipartite";"point"
"P22_383";66;"P22";"pollination";"Insects";NA;-4,7;55,45;NA;"bipartite";"point"
"P22_384";67;"P22";"pollination";"Insects";NA;-4,65;55,5;NA;"bipartite";"point"
"P22_385";68;"P22";"pollination";"Insects";NA;-4,65;55,45;NA;"bipartite";"point"
"P22_386";69;"P22";"pollination";"Insects";NA;-4,65;55,43;NA;"bipartite";"point"
"P22_387";7;"P22";"pollination";"Insects";NA;68,35;18,5;NA;"bipartite";"point"
"P22_388";70;"P22";"pollination";"Insects";NA;-4,63;55,45;NA;"bipartite";"point"
"P22_389";71;"P22";"pollination";"Insects";NA;25,9;99,63;NA;"bipartite";"point"
"P22_390";72;"P22";"pollination";"Insects";NA;-4,33;39,52;NA;"bipartite";"point"
"P22_391";73;"P22";"pollination";"Hymenoptera";NA;25,33;56,08;NA;"bipartite";"point"
"P22_392";74;"P22";"pollination";"Insects";NA;4,03;113,83;NA;"bipartite";"point"
"P22_393";75;"P22";"pollination";"Insects";NA;21,57;-158,27;NA;"bipartite";"point"
"P22_394";76;"P22";"pollination";"Insects";NA;-29,62;17,98;NA;"bipartite";"point"
"P22_395";77;"P22";"pollination";"Hymenoptera";NA;36,78;4,05;NA;"bipartite";"point"
"P22_396";78;"P22";"pollination";"Insects";NA;18,35;-77,63;NA;"bipartite";"point"
"P22_397";8;"P22";"pollination";"Insects";NA;37,17;-6,55;NA;"bipartite";"point"
"P22_398";81;"P22";"pollination";"Insects";NA;-19,97;-40,53;NA;"bipartite";"point"
"P22_399";82;"P22";"pollination";"Hymenoptera";NA;-12,7;-39,766667;NA;"bipartite";"point"
"P22_400";83;"P22";"pollination";"Insects";NA;-41,253056;-71,287778;NA;"bipartite";"point"
"P22_401";84;"P22";"pollination";"Insects";NA;-41,248889;-71,288889;NA;"bipartite";"point"
"P22_402";85;"P22";"pollination";"Insects";NA;-41,142778;-71,328056;NA;"bipartite";"point"
"P22_403";86;"P22";"pollination";"Insects";NA;-41,142222;-71,323333;NA;"bipartite";"point"
"P22_404";87;"P22";"pollination";"Insects";NA;-41,045278;-71,551111;NA;"bipartite";"point"
"P22_405";88;"P22";"pollination";"Insects";NA;-41,05;-71,546944;NA;"bipartite";"point"
"P22_406";89;"P22";"pollination";"Insects";NA;-41,038611;-71,804722;NA;"bipartite";"point"
"P22_407";9;"P22";"pollination";"Insects";NA;81,82;-71,3;NA;"bipartite";"point"
"P22_408";90;"P22";"pollination";"Insects";NA;-41,026389;-71,809722;NA;"bipartite";"point"
"P22_409";91;"P22";"pollination";"Insects";NA;46,436364;9,938286;NA;"bipartite";"point"
"P22_410";92;"P22";"pollination";"Insects";NA;46,439589;9,938956;NA;"bipartite";"point"
"P22_411";93;"P22";"pollination";"Insects";NA;46,442433;9,94065;NA;"bipartite";"point"
"P22_412";94;"P22";"pollination";"Insects";NA;46,445622;9,942881;NA;"bipartite";"point"
"P22_413";95;"P22";"pollination";"Insects";NA;46,447408;9,943483;NA;"bipartite";"point"
"P22_414";96;"P22";"pollination";"Hymenoptera";NA;-22,2437;-47,651;NA;"bipartite";"point"
"P22_415";97;"P22";"pollination";"Insects";NA;0,296649;36,884954;NA;"bipartite";"point"
"P22_416";98;"P22";"pollination";"Insects";NA;0,330704;36,887261;NA;"bipartite";"point"
"P22_417";99;"P22";"pollination";"Hymenoptera";NA;27,197201025;-81,373536225;NA;"bipartite";"point"
