"network_id";"node_from";"node_to";"link_type";"link_direction";"link_value";"link_units"
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3362";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_618";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_618";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_1309";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_1213";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_1213";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3361";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_593";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3361";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3362";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3362";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_1212";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3362";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3362";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_3363";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_586";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1270";"AI22_node_602";"AI22_node_964";"pollination";NA;NA;NA
"AI22_1211";"AI22_node_408";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1211";"AI22_node_409";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1114";"AI22_node_411";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1114";"AI22_node_3358";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1211";"AI22_node_3352";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1211";"AI22_node_3355";"AI22_node_564";"pollination";NA;NA;NA
"AI22_1085";"AI22_node_408";"AI22_node_566";"pollination";NA;NA;NA
"AI22_1106";"AI22_node_1211";"AI22_node_566";"pollination";NA;NA;NA
"AI22_1114";"AI22_node_3355";"AI22_node_569";"pollination";NA;NA;NA
"AI22_1114";"AI22_node_3358";"AI22_node_569";"pollination";NA;NA;NA
"AI22_1114";"AI22_node_408";"AI22_node_569";"pollination";NA;NA;NA
"AI22_1191";"AI22_node_411";"AI22_node_569";"pollination";NA;NA;NA
"AI22_1191";"AI22_node_171";"AI22_node_569";"pollination";NA;NA;NA
"AI22_1079";"AI22_node_532";"AI22_node_400";"herbivory";NA;NA;NA
"AI22_1088";"AI22_node_1909";"AI22_node_1494";"pollination";NA;NA;NA
"AI22_1088";"AI22_node_1910";"AI22_node_1494";"pollination";NA;NA;NA
"AI22_1087";"AI22_node_959";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1087";"AI22_node_3231";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1087";"AI22_node_3223";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1087";"AI22_node_3224";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1081";"AI22_node_1333";"AI22_node_1495";"pollination";NA;NA;NA
"AI22_1081";"AI22_node_1904";"AI22_node_1495";"pollination";NA;NA;NA
"AI22_1081";"AI22_node_1904";"AI22_node_1496";"pollination";NA;NA;NA
"AI22_1089";"AI22_node_3372";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1089";"AI22_node_1601";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1089";"AI22_node_2465";"AI22_node_1497";"pollination";NA;NA;NA
"AI22_1080";"AI22_node_66";"AI22_node_1495";"herbivory";NA;NA;NA
"AI22_993";"AI22_node_45";"AI22_node_1499";"pollination";NA;NA;NA
"AI22_957";"AI22_node_1192";"AI22_node_1499";"pollination";NA;NA;NA
"AI22_957";"AI22_node_879";"AI22_node_1499";"pollination";NA;NA;NA
"AI22_896";"AI22_node_2702";"AI22_node_1498";"pollination";NA;NA;NA
"AI22_896";"AI22_node_3105";"AI22_node_1498";"pollination";NA;NA;NA
"AI22_941";"AI22_node_2230";"AI22_node_2795";"pollination";NA;NA;NA
"AI22_1077";"AI22_node_307";"AI22_node_724";"pollination";NA;NA;NA
"AI22_1115";"AI22_node_307";"AI22_node_724";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1280";"AI22_node_2940";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1284";"AI22_node_1472";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1302";"AI22_node_1627";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1302";"AI22_node_3323";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1300";"AI22_node_558";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1300";"AI22_node_749";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1305";"AI22_node_559";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1297";"AI22_node_558";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1297";"AI22_node_749";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1307";"AI22_node_2235";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1307";"AI22_node_749";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1298";"AI22_node_1627";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1298";"AI22_node_558";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1298";"AI22_node_2235";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1298";"AI22_node_750";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1295";"AI22_node_2608";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1295";"AI22_node_559";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1295";"AI22_node_558";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1309";"AI22_node_558";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1309";"AI22_node_559";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1322";"AI22_node_564";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1322";"AI22_node_750";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1318";"AI22_node_215";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1295";"AI22_node_215";"pollination";NA;NA;NA
"AI22_896";"AI22_node_1298";"AI22_node_215";"pollination";NA;NA;NA
"AI22_896";"AI22_node_2360";"AI22_node_2077";"pollination";NA;NA;NA
"AI22_896";"AI22_node_2286";"AI22_node_2077";"pollination";NA;NA;NA
"AI22_622";"AI22_node_1322";"AI22_node_2234";"pollination";NA;NA;NA
"AI22_622";"AI22_node_1304";"AI22_node_2234";"pollination";NA;NA;NA
"AI22_407";"AI22_node_1322";"AI22_node_2234";"pollination";NA;NA;NA
"AI22_612";"AI22_node_2194";"AI22_node_2156";"pollination";NA;NA;NA
"AI22_612";"AI22_node_2800";"AI22_node_2156";"pollination";NA;NA;NA
"AI22_989";"AI22_node_2553";"AI22_node_543";"herbivory";NA;NA;NA
"AI22_991";"AI22_node_3184";"AI22_node_449";"pollination";NA;NA;NA
"AI22_991";"AI22_node_2006";"AI22_node_9";"pollination";NA;NA;NA
"AI22_991";"AI22_node_2631";"AI22_node_536";"pollination";NA;NA;NA
"AI22_991";"AI22_node_265";"AI22_node_536";"pollination";NA;NA;NA
"AI22_991";"AI22_node_233";"AI22_node_536";"pollination";NA;NA;NA
"AI22_991";"AI22_node_243";"AI22_node_536";"pollination";NA;NA;NA
"AI22_991";"AI22_node_2276";"AI22_node_536";"pollination";NA;NA;NA
"AI22_991";"AI22_node_292";"AI22_node_995";"pollination";NA;NA;NA
"AI22_991";"AI22_node_1045";"AI22_node_995";"pollination";NA;NA;NA
"AI22_991";"AI22_node_171";"AI22_node_995";"pollination";NA;NA;NA
"AI22_991";"AI22_node_408";"AI22_node_995";"pollination";NA;NA;NA
"AI22_991";"AI22_node_302";"AI22_node_2601";"pollination";NA;NA;NA
"AI22_991";"AI22_node_1045";"AI22_node_2601";"pollination";NA;NA;NA
"AI22_991";"AI22_node_1760";"AI22_node_2601";"pollination";NA;NA;NA
"AI22_830";"AI22_node_2631";"AI22_node_996";"pollination";NA;NA;NA
"AI22_830";"AI22_node_1300";"AI22_node_2782";"pollination";NA;NA;NA
"AI22_830";"AI22_node_1293";"AI22_node_2782";"pollination";NA;NA;NA
"AI22_782";"AI22_node_408";"AI22_node_2429";"pollination";NA;NA;NA
"AI22_143";"AI22_node_171";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_143";"AI22_node_171";"AI22_node_936";"pollination";NA;NA;NA
"AI22_143";"AI22_node_171";"AI22_node_2740";"pollination";NA;NA;NA
"AI22_143";"AI22_node_602";"AI22_node_464";"pollination";NA;NA;NA
"AI22_143";"AI22_node_1464";"AI22_node_484";"pollination";NA;NA;NA
"AI22_143";"AI22_node_1464";"AI22_node_771";"pollination";NA;NA;NA
"AI22_143";"AI22_node_1464";"AI22_node_936";"pollination";NA;NA;NA
"AI22_143";"AI22_node_1464";"AI22_node_939";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_80";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_355";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_484";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_1807";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_771";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_490";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_2110";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_1912";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_936";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_2080";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_2082";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_2740";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3184";"AI22_node_1378";"pollination";NA;NA;NA
"AI22_142";"AI22_node_885";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_143";"AI22_node_270";"AI22_node_936";"pollination";NA;NA;NA
"AI22_143";"AI22_node_315";"AI22_node_484";"pollination";NA;NA;NA
"AI22_143";"AI22_node_321";"AI22_node_504";"pollination";NA;NA;NA
"AI22_143";"AI22_node_322";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_143";"AI22_node_326";"AI22_node_484";"pollination";NA;NA;NA
"AI22_143";"AI22_node_3073";"AI22_node_936";"pollination";NA;NA;NA
"AI22_142";"AI22_node_2586";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_2820";"AI22_node_483";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_434";"AI22_node_365";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_434";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3269";"AI22_node_771";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3269";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3270";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3276";"AI22_node_771";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3278";"AI22_node_2110";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3282";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3286";"AI22_node_939";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3296";"AI22_node_771";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3296";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3296";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3298";"AI22_node_163";"herbivory";NA;NA;NA
"AI22_142";"AI22_node_3299";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_141";"AI22_node_2299";"AI22_node_2327";"pollination";NA;NA;NA
"AI22_141";"AI22_node_2697";"AI22_node_702";"pollination";NA;NA;NA
"AI22_141";"AI22_node_2697";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_141";"AI22_node_171";"AI22_node_80";"pollination";NA;NA;NA
"AI22_141";"AI22_node_171";"AI22_node_355";"pollination";NA;NA;NA
"AI22_141";"AI22_node_171";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_141";"AI22_node_171";"AI22_node_465";"pollination";NA;NA;NA
"AI22_141";"AI22_node_586";"AI22_node_465";"pollination";NA;NA;NA
"AI22_141";"AI22_node_602";"AI22_node_465";"pollination";NA;NA;NA
"AI22_141";"AI22_node_1212";"AI22_node_465";"pollination";NA;NA;NA
"AI22_141";"AI22_node_1213";"AI22_node_465";"pollination";NA;NA;NA
"AI22_141";"AI22_node_1464";"AI22_node_484";"pollination";NA;NA;NA
"AI22_141";"AI22_node_308";"AI22_node_484";"pollination";NA;NA;NA
"AI22_141";"AI22_node_308";"AI22_node_2842";"pollination";NA;NA;NA
"AI22_141";"AI22_node_327";"AI22_node_504";"pollination";NA;NA;NA
"AI22_141";"AI22_node_2638";"AI22_node_2842";"pollination";NA;NA;NA
"AI22_140";"AI22_node_3269";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3270";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3270";"AI22_node_2273";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3278";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3278";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3296";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_140";"AI22_node_3296";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_1229";"pollination";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_771";"pollination";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_465";"pollination";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_936";"pollination";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_1079";"pollination";NA;NA;NA
"AI22_139";"AI22_node_171";"AI22_node_2740";"pollination";NA;NA;NA
"AI22_139";"AI22_node_586";"AI22_node_465";"pollination";NA;NA;NA
"AI22_139";"AI22_node_659";"AI22_node_2564";"pollination";NA;NA;NA
"AI22_139";"AI22_node_1384";"AI22_node_702";"pollination";NA;NA;NA
"AI22_139";"AI22_node_1387";"AI22_node_537";"pollination";NA;NA;NA
"AI22_139";"AI22_node_2024";"AI22_node_484";"pollination";NA;NA;NA
"AI22_139";"AI22_node_2024";"AI22_node_537";"pollination";NA;NA;NA
"AI22_139";"AI22_node_317";"AI22_node_465";"pollination";NA;NA;NA
"AI22_139";"AI22_node_321";"AI22_node_465";"pollination";NA;NA;NA
"AI22_139";"AI22_node_321";"AI22_node_504";"pollination";NA;NA;NA
"AI22_139";"AI22_node_1046";"AI22_node_465";"pollination";NA;NA;NA
"AI22_138";"AI22_node_1980";"AI22_node_465";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_2580";"AI22_node_771";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_3270";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_3272";"AI22_node_1191";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_3278";"AI22_node_2564";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_3278";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_138";"AI22_node_3278";"AI22_node_1079";"herbivory";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_80";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_218";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_344";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_355";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_2921";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_137";"AI22_node_171";"AI22_node_2718";"pollination";NA;NA;NA
"AI22_137";"AI22_node_1389";"AI22_node_80";"pollination";NA;NA;NA
"AI22_137";"AI22_node_2024";"AI22_node_1013";"pollination";NA;NA;NA
"AI22_137";"AI22_node_2381";"AI22_node_80";"pollination";NA;NA;NA
"AI22_137";"AI22_node_1464";"AI22_node_80";"pollination";NA;NA;NA
"AI22_137";"AI22_node_3184";"AI22_node_80";"pollination";NA;NA;NA
"AI22_136";"AI22_node_889";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_137";"AI22_node_270";"AI22_node_80";"pollination";NA;NA;NA
"AI22_137";"AI22_node_308";"AI22_node_355";"pollination";NA;NA;NA
"AI22_137";"AI22_node_1049";"AI22_node_80";"pollination";NA;NA;NA
"AI22_136";"AI22_node_2590";"AI22_node_344";"herbivory";NA;NA;NA
"AI22_136";"AI22_node_3263";"AI22_node_553";"herbivory";NA;NA;NA
"AI22_136";"AI22_node_3296";"AI22_node_2921";"herbivory";NA;NA;NA
"AI22_135";"AI22_node_171";"AI22_node_80";"pollination";NA;NA;NA
"AI22_135";"AI22_node_171";"AI22_node_355";"pollination";NA;NA;NA
"AI22_135";"AI22_node_171";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_135";"AI22_node_602";"AI22_node_2411";"pollination";NA;NA;NA
"AI22_135";"AI22_node_612";"AI22_node_2411";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1387";"AI22_node_355";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1389";"AI22_node_218";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1389";"AI22_node_504";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1464";"AI22_node_355";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1464";"AI22_node_80";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1464";"AI22_node_355";"pollination";NA;NA;NA
"AI22_135";"AI22_node_3366";"AI22_node_355";"pollination";NA;NA;NA
"AI22_135";"AI22_node_1049";"AI22_node_218";"pollination";NA;NA;NA
"AI22_134";"AI22_node_1982";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_134";"AI22_node_1982";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_134";"AI22_node_2581";"AI22_node_2273";"herbivory";NA;NA;NA
"AI22_134";"AI22_node_3296";"AI22_node_344";"herbivory";NA;NA;NA
"AI22_129";"AI22_node_171";"AI22_node_2149";"pollination";NA;NA;NA
"AI22_129";"AI22_node_171";"AI22_node_1801";"pollination";NA;NA;NA
"AI22_129";"AI22_node_410";"AI22_node_355";"pollination";NA;NA;NA
"AI22_129";"AI22_node_1387";"AI22_node_2921";"pollination";NA;NA;NA
"AI22_129";"AI22_node_1464";"AI22_node_355";"pollination";NA;NA;NA
"AI22_129";"AI22_node_1464";"AI22_node_1801";"pollination";NA;NA;NA
"AI22_129";"AI22_node_1464";"AI22_node_355";"pollination";NA;NA;NA
"AI22_129";"AI22_node_1464";"AI22_node_1801";"pollination";NA;NA;NA
"AI22_129";"AI22_node_3184";"AI22_node_355";"pollination";NA;NA;NA
"AI22_128";"AI22_node_3269";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_128";"AI22_node_3269";"AI22_node_2149";"herbivory";NA;NA;NA
"AI22_128";"AI22_node_3296";"AI22_node_2149";"herbivory";NA;NA;NA
"AI22_128";"AI22_node_3296";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_126";"AI22_node_171";"AI22_node_355";"pollination";NA;NA;NA
"AI22_126";"AI22_node_171";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_126";"AI22_node_171";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_171";"AI22_node_2757";"pollination";NA;NA;NA
"AI22_126";"AI22_node_171";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1387";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1387";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1387";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1389";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1389";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1464";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1464";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1464";"AI22_node_932";"pollination";NA;NA;NA
"AI22_126";"AI22_node_2024";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_126";"AI22_node_2371";"AI22_node_465";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1464";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1464";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_3184";"AI22_node_355";"pollination";NA;NA;NA
"AI22_126";"AI22_node_820";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_125";"AI22_node_897";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_898";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_126";"AI22_node_269";"AI22_node_369";"pollination";NA;NA;NA
"AI22_126";"AI22_node_270";"AI22_node_932";"pollination";NA;NA;NA
"AI22_126";"AI22_node_270";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_270";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_312";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_314";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_319";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_320";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_331";"AI22_node_2921";"pollination";NA;NA;NA
"AI22_126";"AI22_node_244";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_126";"AI22_node_255";"AI22_node_3325";"pollination";NA;NA;NA
"AI22_126";"AI22_node_255";"AI22_node_483";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1046";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1048";"AI22_node_2110";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1048";"AI22_node_936";"pollination";NA;NA;NA
"AI22_126";"AI22_node_1048";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_125";"AI22_node_143";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_2585";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_2589";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_2591";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_434";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_2546";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3268";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3269";"AI22_node_2273";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3269";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3269";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3270";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3278";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3278";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3294";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3296";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3296";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3298";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3298";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3299";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_125";"AI22_node_3299";"AI22_node_936";"herbivory";NA;NA;NA
"AI22_122";"AI22_node_171";"AI22_node_80";"pollination";NA;NA;NA
"AI22_122";"AI22_node_171";"AI22_node_1013";"pollination";NA;NA;NA
"AI22_122";"AI22_node_171";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_122";"AI22_node_171";"AI22_node_2250";"pollination";NA;NA;NA
"AI22_122";"AI22_node_171";"AI22_node_2954";"pollination";NA;NA;NA
"AI22_122";"AI22_node_410";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_122";"AI22_node_1464";"AI22_node_80";"pollination";NA;NA;NA
"AI22_122";"AI22_node_1464";"AI22_node_80";"pollination";NA;NA;NA
"AI22_122";"AI22_node_3184";"AI22_node_355";"pollination";NA;NA;NA
"AI22_122";"AI22_node_3184";"AI22_node_1807";"pollination";NA;NA;NA
"AI22_122";"AI22_node_3184";"AI22_node_1642";"pollination";NA;NA;NA
"AI22_122";"AI22_node_270";"AI22_node_80";"pollination";NA;NA;NA
"AI22_122";"AI22_node_270";"AI22_node_2954";"pollination";NA;NA;NA
"AI22_122";"AI22_node_319";"AI22_node_1013";"pollination";NA;NA;NA
"AI22_122";"AI22_node_3073";"AI22_node_2954";"pollination";NA;NA;NA
"AI22_121";"AI22_node_2546";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_121";"AI22_node_2546";"AI22_node_1013";"herbivory";NA;NA;NA
"AI22_121";"AI22_node_2546";"AI22_node_2954";"herbivory";NA;NA;NA
"AI22_121";"AI22_node_3272";"AI22_node_355";"herbivory";NA;NA;NA
"AI22_112";"AI22_node_171";"AI22_node_2273";"pollination";NA;NA;NA
"AI22_112";"AI22_node_171";"AI22_node_1816";"pollination";NA;NA;NA
"AI22_112";"AI22_node_171";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_112";"AI22_node_171";"AI22_node_3335";"pollination";NA;NA;NA
"AI22_112";"AI22_node_171";"AI22_node_3385";"pollination";NA;NA;NA
"AI22_112";"AI22_node_606";"AI22_node_3335";"pollination";NA;NA;NA
"AI22_112";"AI22_node_1464";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_112";"AI22_node_1464";"AI22_node_3335";"pollination";NA;NA;NA
"AI22_112";"AI22_node_2024";"AI22_node_2956";"pollination";NA;NA;NA
"AI22_112";"AI22_node_1464";"AI22_node_3335";"pollination";NA;NA;NA
"AI22_112";"AI22_node_819";"AI22_node_3385";"pollination";NA;NA;NA
"AI22_111";"AI22_node_893";"AI22_node_2956";"herbivory";NA;NA;NA
"AI22_112";"AI22_node_270";"AI22_node_3385";"pollination";NA;NA;NA
"AI22_112";"AI22_node_312";"AI22_node_3335";"pollination";NA;NA;NA
