"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"gateway_236";"PC2P4";"gateway";"food web";"Invertebrates";NA;32,776016;-16,825883;"Marine";"unipartite";"Point"
"gateway_237";"PC2P5";"gateway";"food web";"Invertebrates";NA;32,77602;-16,82587;"Marine";"unipartite";"Point"
"gateway_238";"PGSBP1";"gateway";"food web";"Invertebrates";NA;-23,824578;-45,412609;"Marine";"unipartite";"Point"
"gateway_239";"PGSBP2";"gateway";"food web";"Invertebrates";NA;-23,824949;-45,4131;"Marine";"unipartite";"Point"
"gateway_240";"PGUBP1";"gateway";"food web";"Invertebrates";NA;-23,466834;-45,060145;"Marine";"unipartite";"Point"
"gateway_241";"PGUBP2";"gateway";"food web";"Invertebrates";NA;-23,466831;-45,060127;"Marine";"unipartite";"Point"
"gateway_242";"PGUBP3";"gateway";"food web";"Invertebrates";NA;-23,466854;-45,060104;"Marine";"unipartite";"Point"
"gateway_243";"PGUBP4";"gateway";"food web";"Invertebrates";NA;-23,466893;-45,060094;"Marine";"unipartite";"Point"
"gateway_244";"PP1I1";"gateway";"food web";"Invertebrates";NA;48,493018;-68,500248;"Marine";"unipartite";"Point"
"gateway_245";"PP1I2";"gateway";"food web";"Invertebrates";NA;48,492827;-68,50058;"Marine";"unipartite";"Point"
"gateway_246";"PP1I3";"gateway";"food web";"Invertebrates";NA;48,49427;-68,496102;"Marine";"unipartite";"Point"
"gateway_247";"PP1I4";"gateway";"food web";"Invertebrates";NA;48,4938;-68,4997;"Marine";"unipartite";"Point"
"gateway_248";"PP2I1";"gateway";"food web";"Invertebrates";NA;48,496957;-68,49554;"Marine";"unipartite";"Point"
"gateway_249";"PP2I2";"gateway";"food web";"Invertebrates";NA;48,497064;-68,495416;"Marine";"unipartite";"Point"
"gateway_250";"PP2I3";"gateway";"food web";"Invertebrates";NA;48,497064;-68,495425;"Marine";"unipartite";"Point"
"gateway_251";"PP2I4";"gateway";"food web";"Invertebrates";NA;48,497256;-68,49521;"Marine";"unipartite";"Point"
"gateway_252";"PP2M1";"gateway";"food web";"Invertebrates";NA;48,497597;-68,494759;"Marine";"unipartite";"Point"
"gateway_253";"PP2M2";"gateway";"food web";"Invertebrates";NA;48,497686;-68,494574;"Marine";"unipartite";"Point"
"gateway_254";"PP2M3";"gateway";"food web";"Invertebrates";NA;48,497783;-68,494421;"Marine";"unipartite";"Point"
"gateway_255";"PP2M4";"gateway";"food web";"Invertebrates";NA;48,497865;-68,49426;"Marine";"unipartite";"Point"
"gateway_256";"RMP1";"gateway";"food web";"Invertebrates";NA;32,645518;-16,823898;"Marine";"unipartite";"Point"
"gateway_257";"RMP2";"gateway";"food web";"Invertebrates";NA;32,645521;-16,823913;"Marine";"unipartite";"Point"
"gateway_258";"RMP3";"gateway";"food web";"Invertebrates";NA;32,645613;-16,824067;"Marine";"unipartite";"Point"
"gateway_259";"RMP4";"gateway";"food web";"Invertebrates";NA;32,645638;-16,824114;"Marine";"unipartite";"Point"
"gateway_260";"RMP5";"gateway";"food web";"Invertebrates";NA;32,645678;-16,824072;"Marine";"unipartite";"Point"
"gateway_261";"RV1P1";"gateway";"food web";"Invertebrates";NA;38,702144;-9,475228;"Marine";"unipartite";"Point"
"gateway_262";"RV1P2";"gateway";"food web";"Invertebrates";NA;38,702092;-9,475282;"Marine";"unipartite";"Point"
"gateway_263";"RV1P3";"gateway";"food web";"Invertebrates";NA;38,702141;-9,475079;"Marine";"unipartite";"Point"
"gateway_264";"RV1P4";"gateway";"food web";"Invertebrates";NA;38,702162;-9,474987;"Marine";"unipartite";"Point"
"gateway_265";"RV2P1";"gateway";"food web";"Invertebrates";NA;38,701839;-9,474501;"Marine";"unipartite";"Point"
"gateway_266";"RV2P2";"gateway";"food web";"Invertebrates";NA;38,701801;-9,474395;"Marine";"unipartite";"Point"
"gateway_267";"RV2P3";"gateway";"food web";"Invertebrates";NA;38,701801;-9,474304;"Marine";"unipartite";"Point"
"gateway_268";"RV2P4";"gateway";"food web";"Invertebrates";NA;38,70178;-9,474294;"Marine";"unipartite";"Point"
"gateway_269";"SF1I1";"gateway";"food web";"Invertebrates";NA;48,612351;-68,230795;"Marine";"unipartite";"Point"
"gateway_270";"SF1I2";"gateway";"food web";"Invertebrates";NA;48,612273;-68,231071;"Marine";"unipartite";"Point"
"gateway_271";"SF1I3";"gateway";"food web";"Invertebrates";NA;48,612238;-68,230793;"Marine";"unipartite";"Point"
"gateway_272";"SF1I4";"gateway";"food web";"Invertebrates";NA;48,612345;-68,230795;"Marine";"unipartite";"Point"
"gateway_273";"SF1M1";"gateway";"food web";"Invertebrates";NA;48,612117;-68,230525;"Marine";"unipartite";"Point"
"gateway_274";"SF1M2";"gateway";"food web";"Invertebrates";NA;48,612209;-68,230438;"Marine";"unipartite";"Point"
"gateway_275";"SF1M3";"gateway";"food web";"Invertebrates";NA;48,612074;-68,230501;"Marine";"unipartite";"Point"
"gateway_276";"SF1M4";"gateway";"food web";"Invertebrates";NA;48,612159;-68,230736;"Marine";"unipartite";"Point"
"gateway_277";"SF2I1";"gateway";"food web";"Invertebrates";NA;48,612671;-68,22929;"Marine";"unipartite";"Point"
"gateway_278";"SF2I2";"gateway";"food web";"Invertebrates";NA;48,612735;-68,229356;"Marine";"unipartite";"Point"
"gateway_279";"SF2I3";"gateway";"food web";"Invertebrates";NA;48,612756;-68,229291;"Marine";"unipartite";"Point"
"gateway_280";"SF2I4";"gateway";"food web";"Invertebrates";NA;48,612827;-68,229228;"Marine";"unipartite";"Point"
"gateway_281";"SF2M1";"gateway";"food web";"Invertebrates";NA;48,612437;-68,22975;"Marine";"unipartite";"Point"
"gateway_282";"SF2M2";"gateway";"food web";"Invertebrates";NA;48,612451;-68,229598;"Marine";"unipartite";"Point"
"gateway_283";"SF2M3";"gateway";"food web";"Invertebrates";NA;48,612572;-68,229489;"Marine";"unipartite";"Point"
"gateway_284";"SF2M4";"gateway";"food web";"Invertebrates";NA;48,612274;-68,229777;"Marine";"unipartite";"Point"
"gateway_285";"SP1";"gateway";"food web";"Invertebrates";NA;-23,828842;-45,423545;"Marine";"unipartite";"Point"
"gateway_286";"WP1";"gateway";"food web";"Invertebrates";NA;50,31675;-4,083361;"Marine";"unipartite";"Point"
"gateway_287";"WP2";"gateway";"food web";"Invertebrates";NA;50,316709;-4,083136;"Marine";"unipartite";"Point"
"gateway_288";"WP3";"gateway";"food web";"Invertebrates";NA;50,316572;-4,082964;"Marine";"unipartite";"Point"
"gateway_289";"WP4";"gateway";"food web";"Invertebrates";NA;50,316449;-4,082385;"Marine";"unipartite";"Point"
"gateway_290";"Skipwith Pond";"gateway";"food web";"Invertebrates";NA;53,827343;-0,997596;"Lakes";"unipartite";"Point"
