"";"network_db";"network_id";"reference";"citation"
"294";"B22";"M_PL_Kaiser-Bunbury_2014_061_47";NA;"Kaiser-Bunbury_2014_061_47"
"295";"B22";"M_PL_Kaiser-Bunbury_2014_061_48";NA;"Kaiser-Bunbury_2014_061_48"
"296";"B22";"M_PL_Kakutani1990";NA;"Kakutani1990"
"297";"B22";"M_PL_Kantsa";NA;"Kantsa"
"298";"B22";"M_PL_Kato1990";NA;"Kato1990"
"299";"B22";"M_PL_Kato1993";NA;"Kato1993"
"300";"B22";"M_PL_Kato1996";NA;"Kato1996"
"301";"B22";"M_PL_Kato1996b";NA;"Kato1996b"
"302";"B22";"M_PL_Kato2000";NA;"Kato2000"
"303";"B22";"M_PL_LaraC";NA;"LaraC"
"304";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1";NA;"Lara-Romero_2016_nevero-Encroachedpasture-1"
"305";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10";NA;"Lara-Romero_2016_nevero-Encroachedpasture-10"
"306";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-2";NA;"Lara-Romero_2016_nevero-Encroachedpasture-2"
"307";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-3";NA;"Lara-Romero_2016_nevero-Encroachedpasture-3"
"308";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-4";NA;"Lara-Romero_2016_nevero-Encroachedpasture-4"
"309";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-5";NA;"Lara-Romero_2016_nevero-Encroachedpasture-5"
"310";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-6";NA;"Lara-Romero_2016_nevero-Encroachedpasture-6"
"311";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-7";NA;"Lara-Romero_2016_nevero-Encroachedpasture-7"
"312";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-8";NA;"Lara-Romero_2016_nevero-Encroachedpasture-8"
"313";"B22";"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9";NA;"Lara-Romero_2016_nevero-Encroachedpasture-9"
"314";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-1";NA;"Lara-Romero_2016_nevero-Pasture-1"
"315";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-2";NA;"Lara-Romero_2016_nevero-Pasture-2"
"316";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-3";NA;"Lara-Romero_2016_nevero-Pasture-3"
"317";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-4";NA;"Lara-Romero_2016_nevero-Pasture-4"
"318";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-5";NA;"Lara-Romero_2016_nevero-Pasture-5"
"319";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-6";NA;"Lara-Romero_2016_nevero-Pasture-6"
"320";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-8";NA;"Lara-Romero_2016_nevero-Pasture-8"
"321";"B22";"M_PL_Lara-Romero_2016_nevero-Pasture-9";NA;"Lara-Romero_2016_nevero-Pasture-9"
"322";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-1";NA;"Lara-Romero_2016_penalara-Encroachedpasture-1"
"323";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-10";NA;"Lara-Romero_2016_penalara-Encroachedpasture-10"
"324";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2";NA;"Lara-Romero_2016_penalara-Encroachedpasture-2"
"325";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3";NA;"Lara-Romero_2016_penalara-Encroachedpasture-3"
"326";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-4";NA;"Lara-Romero_2016_penalara-Encroachedpasture-4"
"327";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-5";NA;"Lara-Romero_2016_penalara-Encroachedpasture-5"
"328";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-6";NA;"Lara-Romero_2016_penalara-Encroachedpasture-6"
"329";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7";NA;"Lara-Romero_2016_penalara-Encroachedpasture-7"
"330";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-8";NA;"Lara-Romero_2016_penalara-Encroachedpasture-8"
"331";"B22";"M_PL_Lara-Romero_2016_penalara-Encroachedpasture-9";NA;"Lara-Romero_2016_penalara-Encroachedpasture-9"
"332";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-1";NA;"Lara-Romero_2016_penalara-Pasture-1"
"333";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-10";NA;"Lara-Romero_2016_penalara-Pasture-10"
"334";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-2";NA;"Lara-Romero_2016_penalara-Pasture-2"
"335";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-3";NA;"Lara-Romero_2016_penalara-Pasture-3"
"336";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-4";NA;"Lara-Romero_2016_penalara-Pasture-4"
"337";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-5";NA;"Lara-Romero_2016_penalara-Pasture-5"
"338";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-6";NA;"Lara-Romero_2016_penalara-Pasture-6"
"339";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-7";NA;"Lara-Romero_2016_penalara-Pasture-7"
"340";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-8";NA;"Lara-Romero_2016_penalara-Pasture-8"
"341";"B22";"M_PL_Lara-Romero_2016_penalara-Pasture-9";NA;"Lara-Romero_2016_penalara-Pasture-9"
"342";"B22";"M_PL_LasCasas";NA;"LasCasas"
"343";"B22";"M_PL_Low_mountain_matrix_Norfolk";NA;"Low_mountain_matrix_Norfolk"
"344";"B22";"M_PL_Lundgren2005";NA;"Lundgren2005"
"345";"B22";"M_PL_Maglianesi_high";NA;"Maglianesi_high"
"346";"B22";"M_PL_Maglianesi_low";NA;"Maglianesi_low"
"347";"B22";"M_PL_Maglianesi_mid";NA;"Maglianesi_mid"
"348";"B22";"M_PL_Magrach2017_Germany_2011_high";NA;"Magrach2017_Germany_2011_high"
"349";"B22";"M_PL_Magrach2017_Germany_2011_low";NA;"Magrach2017_Germany_2011_low"
"350";"B22";"M_PL_Magrach2017_Germany_2012_high";NA;"Magrach2017_Germany_2012_high"
"351";"B22";"M_PL_Magrach2017_Germany_2012_low";NA;"Magrach2017_Germany_2012_low"
"352";"B22";"M_PL_Magrach2017_Sweden_2011_high";NA;"Magrach2017_Sweden_2011_high"
"353";"B22";"M_PL_Magrach2017_Sweden_2011_low";NA;"Magrach2017_Sweden_2011_low"
"354";"B22";"M_PL_Magrach2017_Sweden_2012_high";NA;"Magrach2017_Sweden_2012_high"
"355";"B22";"M_PL_Magrach2017_Sweden_2012_low";NA;"Magrach2017_Sweden_2012_low"
"356";"B22";"M_PL_Magrach2017_UK_2011_high";NA;"Magrach2017_UK_2011_high"
"357";"B22";"M_PL_Magrach2017_UK_2011_low";NA;"Magrach2017_UK_2011_low"
"358";"B22";"M_PL_Magrach2017_UK_2012_high";NA;"Magrach2017_UK_2012_high"
"359";"B22";"M_PL_Magrach2017_UK_2012_low";NA;"Magrach2017_UK_2012_low"
"360";"B22";"M_PL_Maruyama";NA;"Maruyama"
"361";"B22";"M_PL_Mazan_Tinoco";NA;"Mazan_Tinoco"
"362";"B22";"M_PL_Medan2002-1";NA;"Medan2002-1"
"363";"B22";"M_PL_Medan2002-2";NA;"Medan2002-2"
"364";"B22";"M_PL_Memmott1999";NA;"Memmott1999"
"365";"B22";"M_PL_Mosquin1967";NA;"Mosquin1967"
"366";"B22";"M_PL_Motten1982";NA;"Motten1982"
"367";"B22";"M_PL_Olesen2002";NA;"Olesen2002"
"368";"B22";"M_PL_Olesen-3";NA;"Olesen-3"
"369";"B22";"M_PL_Olito";NA;"Olito"
"370";"B22";"M_PL_Ollerton2003";NA;"Ollerton2003"
"371";"B22";"M_PL_Orford_2016_Farm-2012-A9";NA;"Orford_2016_Farm-2012-A9"
"372";"B22";"M_PL_Orford_2016_Farm-2012-B1";NA;"Orford_2016_Farm-2012-B1"
"373";"B22";"M_PL_Orford_2016_Farm-2012-B2";NA;"Orford_2016_Farm-2012-B2"
"374";"B22";"M_PL_Orford_2016_Farm-2012-B4";NA;"Orford_2016_Farm-2012-B4"
"375";"B22";"M_PL_Orford_2016_Farm-2012-B5";NA;"Orford_2016_Farm-2012-B5"
"376";"B22";"M_PL_Orford_2016_Farm-2012-B6";NA;"Orford_2016_Farm-2012-B6"
"377";"B22";"M_PL_Orford_2016_Farm-2012-B7";NA;"Orford_2016_Farm-2012-B7"
"378";"B22";"M_PL_Orford_2016_Farm-2012-B8";NA;"Orford_2016_Farm-2012-B8"
"379";"B22";"M_PL_Orford_2016_Farm-2012-B9";NA;"Orford_2016_Farm-2012-B9"
"380";"B22";"M_PL_Orford_2016_Farm-2013-B1";NA;"Orford_2016_Farm-2013-B1"
"381";"B22";"M_PL_Orford_2016_Farm-2013-B2";NA;"Orford_2016_Farm-2013-B2"
"382";"B22";"M_PL_Orford_2016_Farm-2013-B4";NA;"Orford_2016_Farm-2013-B4"
"383";"B22";"M_PL_Orford_2016_Farm-2013-B7";NA;"Orford_2016_Farm-2013-B7"
"384";"B22";"M_PL_Orford_2016_Field-10";NA;"Orford_2016_Field-10"
"385";"B22";"M_PL_Orford_2016_Field-13";NA;"Orford_2016_Field-13"
"386";"B22";"M_PL_Orford_2016_Field-15";NA;"Orford_2016_Field-15"
"387";"B22";"M_PL_Orford_2016_Field-19";NA;"Orford_2016_Field-19"
"388";"B22";"M_PL_Orford_2016_Field-24";NA;"Orford_2016_Field-24"
"389";"B22";"M_PL_Orford_2016_Field-27";NA;"Orford_2016_Field-27"
"390";"B22";"M_PL_Orford_2016_Field-28";NA;"Orford_2016_Field-28"
"391";"B22";"M_PL_Orford_2016_Field-33";NA;"Orford_2016_Field-33"
"392";"B22";"M_PL_Orford_2016_Field-36";NA;"Orford_2016_Field-36"
"393";"B22";"M_PL_Orford_2016_Field-4";NA;"Orford_2016_Field-4"
"394";"B22";"M_PL_Orford_2016_Field-40";NA;"Orford_2016_Field-40"
"395";"B22";"M_PL_Orford_2016_Field-42";NA;"Orford_2016_Field-42"
"396";"B22";"M_PL_Orford_2016_Field-45";NA;"Orford_2016_Field-45"
"397";"B22";"M_PL_Orford_2016_Field-49";NA;"Orford_2016_Field-49"
"398";"B22";"M_PL_Orford_2016_Field-51";NA;"Orford_2016_Field-51"
"399";"B22";"M_PL_Orford_2016_Field-54";NA;"Orford_2016_Field-54"
"400";"B22";"M_PL_Orford_2016_Field-55";NA;"Orford_2016_Field-55"
"401";"B22";"M_PL_Orford_2016_Field-58";NA;"Orford_2016_Field-58"
"402";"B22";"M_PL_Orford_2016_Field-63";NA;"Orford_2016_Field-63"
"403";"B22";"M_PL_Orford_2016_Field-64";NA;"Orford_2016_Field-64"
"404";"B22";"M_PL_Orford_2016_Field-67";NA;"Orford_2016_Field-67"
"405";"B22";"M_PL_Orford_2016_Field-7";NA;"Orford_2016_Field-7"
"406";"B22";"M_PL_Orford_2016_Field-72";NA;"Orford_2016_Field-72"
"407";"B22";"M_PL_Orford_2016_Field-9";NA;"Orford_2016_Field-9"
"408";"B22";"M_PL_Percival1974";NA;"Percival1974"
"409";"B22";"M_PL_Philipp2006";NA;"Philipp2006"
"410";"B22";"M_PL_Primack1983-1";NA;"Primack1983-1"
"411";"B22";"M_PL_Primack1983-2";NA;"Primack1983-2"
"412";"B22";"M_PL_Primack1983-3";NA;"Primack1983-3"
"413";"B22";"M_PL_Ramirez1989";NA;"Ramirez1989"
"414";"B22";"M_PL_Ramirez1992";NA;"Ramirez1992"
"415";"B22";"M_PL_Sabatino_1";NA;"Sabatino_1"
"416";"B22";"M_PL_Sabatino_2";NA;"Sabatino_2"
"417";"B22";"M_PL_Sabatino_3";NA;"Sabatino_3"
"418";"B22";"M_PL_Sabatino_4";NA;"Sabatino_4"
"419";"B22";"M_PL_Sabatino_5";NA;"Sabatino_5"
"420";"B22";"M_PL_Santos2010";NA;"Santos2010"
"421";"B22";"M_PL_Schemske1978";NA;"Schemske1978"
"422";"B22";"M_PL_Small1976";NA;"Small1976"
"423";"B22";"M_PL_Smith-Ramirez2005";NA;"Smith-Ramirez2005"
"424";"B22";"M_PL_Sritongchuay_bat";NA;"Sritongchuay_bat"
"425";"B22";"M_PL_Llaviuco_Tinoco";NA;"Llaviuco_Tinoco"
"426";"B22";"M_PL_Nero_Tinoco";NA;"Nero_Tinoco"
"427";"B22";"M_PL_Trojelsgaard_2015_Site1_WesternSahara1";NA;"Trojelsgaard_2015_Site1_WesternSahara1"
"428";"B22";"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2";NA;"Trojelsgaard_2015_Site10_TenerifeTeno2"
"429";"B22";"M_PL_Trojelsgaard_2015_Site11_Gomera1";NA;"Trojelsgaard_2015_Site11_Gomera1"
"430";"B22";"M_PL_Trojelsgaard_2015_Site12_Gomera2";NA;"Trojelsgaard_2015_Site12_Gomera2"
"431";"B22";"M_PL_Trojelsgaard_2015_Site13_Hierro1";NA;"Trojelsgaard_2015_Site13_Hierro1"
"432";"B22";"M_PL_Trojelsgaard_2015_Site14_Hierro2";NA;"Trojelsgaard_2015_Site14_Hierro2"
"433";"B22";"M_PL_Trojelsgaard_2015_Site2_WesternSahara2";NA;"Trojelsgaard_2015_Site2_WesternSahara2"
"434";"B22";"M_PL_Trojelsgaard_2015_Site3_Fuerteventura1";NA;"Trojelsgaard_2015_Site3_Fuerteventura1"
"435";"B22";"M_PL_Trojelsgaard_2015_Site4_Fuerteventura2";NA;"Trojelsgaard_2015_Site4_Fuerteventura2"
"436";"B22";"M_PL_Trojelsgaard_2015_Site5_GranCanaria1";NA;"Trojelsgaard_2015_Site5_GranCanaria1"
"437";"B22";"M_PL_Trojelsgaard_2015_Site6_GranCanaria2";NA;"Trojelsgaard_2015_Site6_GranCanaria2"
"438";"B22";"M_PL_Trojelsgaard_2015_Site7_TenerifeSouth1";NA;"Trojelsgaard_2015_Site7_TenerifeSouth1"
"439";"B22";"M_PL_Trojelsgaard_2015_Site8_TenerifeSouth2";NA;"Trojelsgaard_2015_Site8_TenerifeSouth2"
"440";"B22";"M_PL_Trojelsgaard_2015_Site9_TenerifeTeno1";NA;"Trojelsgaard_2015_Site9_TenerifeTeno1"
"441";"B22";"M_PL_Tur2013-CN";NA;"Tur2013-CN"
"442";"B22";"M_PL_Tur2013-PC";NA;"Tur2013-PC"
"443";"B22";"M_PL_Vazquez";NA;"Vazquez"
"444";"B22";"M_PL_Vizentin";NA;"Vizentin"
"445";"B22";"M_PL_Weiner2011";NA;"Weiner2011"
"446";"B22";"M_PL_Yamazaki2003";NA;"Yamazaki2003"
"447";"B22";"M_SD_Aguiar_2007";NA;"Aguiar_2007"
"448";"B22";"M_SD_Aguilar-Garavito_2014_mature";NA;"Aguilar-Garavito_2014_mature"
"449";"B22";"M_SD_Albrecht_102_2012";NA;"Albrecht_102_2012"
"450";"B22";"M_SD_Albrecht_11_2012";NA;"Albrecht_11_2012"
"451";"B22";"M_SD_Albrecht_111_2011";NA;"Albrecht_111_2011"
"452";"B22";"M_SD_Albrecht_111_2012";NA;"Albrecht_111_2012"
"453";"B22";"M_SD_Albrecht_112_2011";NA;"Albrecht_112_2011"
"454";"B22";"M_SD_Albrecht_112_2012";NA;"Albrecht_112_2012"
"455";"B22";"M_SD_Albrecht_13_2012";NA;"Albrecht_13_2012"
"456";"B22";"M_SD_Albrecht_15_2012";NA;"Albrecht_15_2012"
"457";"B22";"M_SD_Albrecht_203_2012";NA;"Albrecht_203_2012"
"458";"B22";"M_SD_Albrecht_30_2012";NA;"Albrecht_30_2012"
"459";"B22";"M_SD_Albrecht_301_2012";NA;"Albrecht_301_2012"
"460";"B22";"M_SD_Albrecht_314_2012";NA;"Albrecht_314_2012"
"461";"B22";"M_SD_Albrecht_315_2011";NA;"Albrecht_315_2011"
"462";"B22";"M_SD_Albrecht_315_2012";NA;"Albrecht_315_2012"
"463";"B22";"M_SD_Albrecht_35_2012";NA;"Albrecht_35_2012"
"464";"B22";"M_SD_Albrecht_36_2012";NA;"Albrecht_36_2012"
"465";"B22";"M_SD_Andrade_2011";NA;"Andrade_2011"
"466";"B22";"M_SD_Arias-Arone_2016";NA;"Arias-Arone_2016"
"467";"B22";"M_SD_Athie_2009";NA;"Athie_2009"
"468";"B22";"M_SD_Baird1980";NA;"Baird1980"
"469";"B22";"M_SD_Balasubramanian_1996";NA;"Balasubramanian_1996"
"470";"B22";"M_SD_Bastazini_2018";NA;"Bastazini_2018"
"471";"B22";"M_SD_Beehler1983";NA;"Beehler1983"
"472";"B22";"M_SD_Blake_1992";NA;"Blake_1992"
"473";"B22";"M_SD_Bleher_2003";NA;"Bleher_2003"
"474";"B22";"M_SD_Blendinger_2015";NA;"Blendinger_2015"
"475";"B22";"M_SD_Bollen_2000";NA;"Bollen_2000"
"476";"B22";"M_SD_Brito_2010";NA;"Brito_2010"
"477";"B22";"M_SD_Burns_2013";NA;"Burns_2013"
"478";"B22";"M_SD_Camargo_2009";NA;"Camargo_2009"
"479";"B22";"M_SD_Carlo2003-1";NA;"Carlo2003-1"
"480";"B22";"M_SD_Carlo2003-2";NA;"Carlo2003-2"
"481";"B22";"M_SD_Carlo2003-3";NA;"Carlo2003-3"
"482";"B22";"M_SD_Carlo2003-4";NA;"Carlo2003-4"
"483";"B22";"M_SD_Carvalho_2008";NA;"Carvalho_2008"
"484";"B22";"M_SD_Casallas-Pabon_2017";NA;"Casallas-Pabon_2017"
"485";"B22";"M_SD_Castano_2009";NA;"Castano_2009"
"486";"B22";"M_SD_Castano_2018";NA;"Castano_2018"
"487";"B22";"M_SD_Castley_2001";NA;"Castley_2001"
"488";"B22";"M_SD_Castro_2015";NA;"Castro_2015"
"489";"B22";"M_SD_Castro-Luna_2012";NA;"Castro-Luna_2012"
"490";"B22";"M_SD_Chama_2013_net1";NA;"Chama_2013_net1"
"491";"B22";"M_SD_Chama_2013_net2";NA;"Chama_2013_net2"
"492";"B22";"M_SD_Chama_2013_net3";NA;"Chama_2013_net3"
"493";"B22";"M_SD_Chama_2013_net4";NA;"Chama_2013_net4"
"494";"B22";"M_SD_Chama_2013_net5";NA;"Chama_2013_net5"
"495";"B22";"M_SD_Chama_2013_net6";NA;"Chama_2013_net6"
"496";"B22";"M_SD_Chama_2013_net7";NA;"Chama_2013_net7"
"497";"B22";"M_SD_Chama_2013_net8";NA;"Chama_2013_net8"
"498";"B22";"M_SD_Chama_2013_net9";NA;"Chama_2013_net9"
"499";"B22";"M_SD_Chapman_1996";NA;"Chapman_1996"
"500";"B22";"M_SD_Chatterjee_2014";NA;"Chatterjee_2014"
"501";"B22";"M_SD_Chaves_2018_forest_edge";NA;"Chaves_2018_forest_edge"
"502";"B22";"M_SD_Chaves_2018_mature_forest";NA;"Chaves_2018_mature_forest"
"503";"B22";"M_SD_Chen_1999";NA;"Chen_1999"
"504";"B22";"M_SD_Chimera_2010";NA;"Chimera_2010"
"505";"B22";"M_SD_Combined_Schleuning";NA;"Combined_Schleuning"
"506";"B22";"M_SD_continuous_Farwig";NA;"continuous_Farwig"
"507";"B22";"M_SD_Correa_2016_Apaporis";NA;"Correa_2016_Apaporis"
"508";"B22";"M_SD_Correa_2016_Caqueta";NA;"Correa_2016_Caqueta"
"509";"B22";"M_SD_Correia_2016_non-sanctuary";NA;"Correia_2016_non-sanctuary"
"510";"B22";"M_SD_Correia_2016_sanctuary";NA;"Correia_2016_sanctuary"
"511";"B22";"M_SD_Costa_2013_endozoochory";NA;"Costa_2013_endozoochory"
"512";"B22";"M_SD_Costa_2016";NA;"Costa_2016"
"513";"B22";"M_SD_Costa_2018_before_only";NA;"Costa_2018_before_only"
"514";"B22";"M_SD_Crome1975";NA;"Crome1975"
"515";"B22";"M_SD_Cruz_2013_Autumn";NA;"Cruz_2013_Autumn"
"516";"B22";"M_SD_Cruz_2013_Summer";NA;"Cruz_2013_Summer"
"517";"B22";"M_SD_Cruz_2013_Winter";NA;"Cruz_2013_Winter"
"518";"B22";"M_SD_da_Silva_2015_site_A";NA;"da_Silva_2015_site_A"
"519";"B22";"M_SD_da_Silva_2015_site_B";NA;"da_Silva_2015_site_B"
"520";"B22";"M_SD_da_Silva_2015_site_C";NA;"da_Silva_2015_site_C"
"521";"B22";"M_SD_Daru_2015";NA;"Daru_2015"
"522";"B22";"M_SD_David_2011_tree_focal_watches";NA;"David_2011_tree_focal_watches"
"523";"B22";"M_SD_de_la_Pena_2003";NA;"de_la_Pena_2003"
"524";"B22";"M_SD_de_Oliveira_1999";NA;"de_Oliveira_1999"
"525";"B22";"M_SD_Debussche_1989";NA;"Debussche_1989"
"526";"B22";"M_SD_Dehling_2017_San_Pedro_1";NA;"Dehling_2017_San_Pedro_1"
"527";"B22";"M_SD_Dehling_2017_San_Pedro_2";NA;"Dehling_2017_San_Pedro_2"
"528";"B22";"M_SD_Dehling_2017_San_Pedro_3";NA;"Dehling_2017_San_Pedro_3"
"529";"B22";"M_SD_Dehling_2017_San_Pedro_4";NA;"Dehling_2017_San_Pedro_4"
"530";"B22";"M_SD_Dehling_2017_Wayqecha_1";NA;"Dehling_2017_Wayqecha_1"
"531";"B22";"M_SD_Dehling_2017_Wayqecha_2";NA;"Dehling_2017_Wayqecha_2"
"532";"B22";"M_SD_Dehling_2017_Wayqecha_3";NA;"Dehling_2017_Wayqecha_3"
"533";"B22";"M_SD_Dehling_2017_Wayqecha_4";NA;"Dehling_2017_Wayqecha_4"
"534";"B22";"M_SD_Donatti_2011";NA;"Donatti_2011"
"535";"B22";"M_SD_Dos_Reis_1983_Cult_et_form_sec";NA;"Dos_Reis_1983_Cult_et_form_sec"
"536";"B22";"M_SD_Dowsett-Lemaire_1988";NA;"Dowsett-Lemaire_1988"
"537";"B22";"M_SD_Dubost_1984";NA;"Dubost_1984"
"538";"B22";"M_SD_Dupont_1997";NA;"Dupont_1997"
"539";"B22";"M_SD_Engel_2000";NA;"Engel_2000"
"540";"B22";"M_SD_Estrada-Villegas_2010";NA;"Estrada-Villegas_2010"
"541";"B22";"M_SD_Fadini_2004";NA;"Fadini_2004"
"542";"B22";"M_SD_Falcon_2018";NA;"Falcon_2018"
"543";"B22";"M_SD_Faria_1996";NA;"Faria_1996"
"544";"B22";"M_SD_Faustino_2006";NA;"Faustino_2006"
"545";"B22";"M_SD_Fleming_1977";NA;"Fleming_1977"
"546";"B22";"M_SD_Fonseca_2007";NA;"Fonseca_2007"
"547";"B22";"M_SD_Fontanari_2018";NA;"Fontanari_2018"
"548";"B22";"M_SD_fragmented_Farwig";NA;"fragmented_Farwig"
"549";"B22";"M_SD_Fricke_2018_Saipan";NA;"Fricke_2018_Saipan"
"550";"B22";"M_SD_Frost1980";NA;"Frost1980"
"551";"B22";"M_SD_Fuentes_1994";NA;"Fuentes_1994"
"552";"B22";"M_SD_Galetti1996-1";NA;"Galetti1996-1"
"553";"B22";"M_SD_Galetti1996-2";NA;"Galetti1996-2"
"554";"B22";"M_SD_Garcia_2014_Blue_Duck";NA;"Garcia_2014_Blue_Duck"
"555";"B22";"M_SD_Garcia_2014_Charles_Plimmer";NA;"Garcia_2014_Charles_Plimmer"
"556";"B22";"M_SD_Garcia_2014_George_Denton";NA;"Garcia_2014_George_Denton"
"557";"B22";"M_SD_Garcia_2014_Mount_Fyfee_Reserve";NA;"Garcia_2014_Mount_Fyfee_Reserve"
"558";"B22";"M_SD_Garcia_2014_Puhi-Puhi_River";NA;"Garcia_2014_Puhi-Puhi_River"
"559";"B22";"M_SD_Garcia_2014_Zealandia";NA;"Garcia_2014_Zealandia"
"560";"B22";"M_SD_Garcia_2016";NA;"Garcia_2016"
"561";"B22";"M_SD_Garcia_et_al";NA;"Garcia_et_al"
"562";"B22";"M_SD_Garcia-Estrada_2012";NA;"Garcia-Estrada_2012"
"563";"B22";"M_SD_Garcia-Morales_2012";NA;"Garcia-Morales_2012"
"564";"B22";"M_SD_Genrich_2017";NA;"Genrich_2017"
"565";"B22";"M_SD_Githiru_2002";NA;"Githiru_2002"
"566";"B22";"M_SD_Gomes_2013";NA;"Gomes_2013"
"567";"B22";"M_SD_Gorchov_1995";NA;"Gorchov_1995"
"568";"B22";"M_SD_Hamann1999";NA;"Hamann1999"
"569";"B22";"M_SD_Hasui_1998";NA;"Hasui_1998"
"570";"B22";"M_SD_Hayashi_1996";NA;"Hayashi_1996"
"571";"B22";"M_SD_Heleno";NA;"Heleno"
"572";"B22";"M_SD_Hernandez-Montero_2015_B4_Dry";NA;"Hernandez-Montero_2015_B4_Dry"
"573";"B22";"M_SD_Hernandez-Montero_2015_B4_Norte";NA;"Hernandez-Montero_2015_B4_Norte"
"574";"B22";"M_SD_Hladik_1969";NA;"Hladik_1969"
"575";"B22";"M_SD_Hodgkison_2001";NA;"Hodgkison_2001"
"576";"B22";"M_SD_Hovestadt_1997";NA;"Hovestadt_1997"
"577";"B22";"M_SD_Innis_1989_ANVF";NA;"Innis_1989_ANVF"
"578";"B22";"M_SD_Innis_1989_NVF_CNVF";NA;"Innis_1989_NVF_CNVF"
"579";"B22";"M_SD_Jaroszewicz_2013";NA;"Jaroszewicz_2013"
"580";"B22";"M_SD_Jayasekara_2003";NA;"Jayasekara_2003"
"581";"B22";"M_SD_Jayasekara_2007";NA;"Jayasekara_2007"
"582";"B22";"M_SD_Jordano-1";NA;"Jordano-1"
"583";"B22";"M_SD_Junior_2010";NA;"Junior_2010"
"584";"B22";"M_SD_Kalko_BCI_zero_intx_removed";NA;"Kalko_BCI_zero_intx_removed"
"585";"B22";"M_SD_Kamruzzaman_2008";NA;"Kamruzzaman_2008"
"586";"B22";"M_SD_Kantak1979";NA;"Kantak1979"
"587";"B22";"M_SD_Kessler-Rios_2012";NA;"Kessler-Rios_2012"
"588";"B22";"M_SD_KITA_mammals_added";NA;"KITA_mammals_added"
"589";"B22";"M_SD_Kitamura_2002";NA;"Kitamura_2002"
"590";"B22";"M_SD_Koike_2008";NA;"Koike_2008"
"591";"B22";"M_SD_Kone_2008";NA;"Kone_2008"
"592";"B22";"M_SD_Labbe_2011";NA;"Labbe_2011"
"593";"B22";"M_SD_Lambert1989";NA;"Lambert1989"
"594";"B22";"M_SD_Lefevre_2008";NA;"Lefevre_2008"
"595";"B22";"M_SD_Lessa_2010";NA;"Lessa_2010"
"596";"B22";"M_SD_Lessa_2013";NA;"Lessa_2013"
"597";"B22";"M_SD_Lima_2016";NA;"Lima_2016"
"598";"B22";"M_SD_Llewellyn_1952";NA;"Llewellyn_1952"
"599";"B22";"M_SD_Loayza_2006";NA;"Loayza_2006"
"600";"B22";"M_SD_Lopez_and_Vaughn_2004";NA;"Lopez_and_Vaughn_2004"
"601";"B22";"M_SD_Lou_2005";NA;"Lou_2005"
"602";"B22";"M_SD_Lou_2007";NA;"Lou_2007"
"603";"B22";"M_SD_MacFarlane_2016";NA;"MacFarlane_2016"
"604";"B22";"M_SD_Machado-de-Souza_2019";NA;"Machado-de-Souza_2019"
"605";"B22";"M_SD_Mack1996";NA;"Mack1996"
"606";"B22";"M_SD_Malacco_da_Silva_2014";NA;"Malacco_da_Silva_2014"
"607";"B22";"M_SD_Malmborg_1988_1980";NA;"Malmborg_1988_1980"
"608";"B22";"M_SD_Malmborg_1988_1981";NA;"Malmborg_1988_1981"
"609";"B22";"M_SD_Malmborg_1988_1982";NA;"Malmborg_1988_1982"
"610";"B22";"M_SD_Mancina_2007_dry";NA;"Mancina_2007_dry"
