"";"network_db";"network_id";"reference";"citation"
"139";"M22";"net_139";"Herrera, C. M. A study of avian frugivores, bird-dispersed plants, and their interaction in Mediterranean scrublands. Ecol. Monogr. 54, 1–23 (1984).";"Herrera_1984"
"140";"M22";"net_140";"Plein, M. et al. Constant properties of plant-frugivore networks despite fluctuations in fruit and bird communities in space and time. Ecology 94, 1296–1306 (2013).";"Plein_2013"
"141";"M22";"net_141";"Stiebel, H. Frugivorie bei mitteleuropäischen Vögeln, thesis, Universität Oldenburg (2003).";"Stiebel_2003"
"142";"M22";"net_142";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"143";"M22";"net_143";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"144";"M22";"net_144";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"145";"M22";"net_145";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"146";"M22";"net_146";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"147";"M22";"net_147";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"148";"M22";"net_148";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"149";"M22";"net_149";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"150";"M22";"net_150";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"151";"M22";"net_151";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"152";"M22";"net_152";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"153";"M22";"net_153";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"154";"M22";"net_154";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"155";"M22";"net_155";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"156";"M22";"net_156";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"157";"M22";"net_157";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"158";"M22";"net_158";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"159";"M22";"net_159";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"160";"M22";"net_160";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"161";"M22";"net_161";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"162";"M22";"net_162";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"163";"M22";"net_163";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"164";"M22";"net_164";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"165";"M22";"net_165";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"166";"M22";"net_166";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"167";"M22";"net_167";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"168";"M22";"net_168";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"169";"M22";"net_169";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"170";"M22";"net_170";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"171";"M22";"net_171";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"172";"M22";"net_172";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"173";"M22";"net_173";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"174";"M22";"net_174";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"175";"M22";"net_175";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"176";"M22";"net_176";"Vollstädt, M. G. R. et al. Seed-dispersal networks respond differently to resource effects in open and forest habitats. Oikos 127, 847–854 (2017).";"Vollstädt_2017"
"177";"M22";"net_177";"Saavedra, F. et al. Functional importance of avian seed dispersers changes in response to human-induced forest edges in tropical seed-dispersal networks. Oecologia 176, 837–848 (2014).";"Saavedra_2014"
"178";"M22";"net_178";"Muñoz, M. C., Schaefer, H. M., Böhning-Gaese, K. & Schleuning, M. Importance of animal and plant traits for fruit removal and seedling recruitment in a tropical forest. Oikos 126, 823–832 (2017).";"Muñoz_2017"
"179";"M22";"net_179";"Muñoz, M. C., Schaefer, H. M., Böhning-Gaese, K. & Schleuning, M. Importance of animal and plant traits for fruit removal and seedling recruitment in a tropical forest. Oikos 126, 823–832 (2017).";"Muñoz_2017"
"180";"M22";"net_180";"Quitián, M. et al. Elevation-dependent effects of forest fragmentation on plant-bird interaction networks in the tropical Andes. Ecography 41, 1497–1506 (2018).";"Quitián_2018"
"181";"M22";"net_181";"Quitián, M. et al. Elevation-dependent effects of forest fragmentation on plant-bird interaction networks in the tropical Andes. Ecography 41, 1497–1506 (2018).";"Quitián_2018"
"182";"M22";"net_182";"Dehling, D. M. et al. Functional relationships beyond species richness patterns: trait matching in plant-bird mutualisms across scales. Glob. Ecol. Biogeogr. 23, 1085–1093 (2014).";"Dehling_2014"
"183";"M22";"net_183";"Dehling, D. M. et al. Functional relationships beyond species richness patterns: trait matching in plant-bird mutualisms across scales. Glob. Ecol. Biogeogr. 23, 1085–1093 (2014).";"Dehling_2014"
"184";"M22";"net_184";"Buitrón-Jurado, G. Diversidad de aves frugívoras y árboles, redes de interacción e identificación de árboles magnetos en dos bosques nublados de Venezuela con distintas condiciones de fragmentación, thesis, Instituto Venezolano de Investigaciones Científicas, Miranda, Venezuela (2012).";"Buitrón_2012"
"185";"M22";"net_185";"Buitrón-Jurado, G. Diversidad de aves frugívoras y árboles, redes de interacción e identificación de árboles magnetos en dos bosques nublados de Venezuela con distintas condiciones de fragmentación, thesis, Instituto Venezolano de Investigaciones Científicas, Miranda, Venezuela (2012).";"Buitrón_2012"
"186";"M22";"net_186";"Balasubramanian, P. Interactions between fruit-eating birds and bird-dispersed plants in the tropical dry evergreen forest of Point Calimere, South India. J. Bombay Nat. Hist. Soc. 93, 428–441 (1996).";"Balasubramanian_1996"
"187";"M22";"net_187";"Chimera, C. G. & Drake, D. R. Patterns of seed dispersal and dispersal failure in a hawaiian dry forest having only introduced birds. Biotropica 42, 493–502 (2010).";"Chimera_2010"
"188";"M22";"net_188";"Githiru, M., Lens, L., Bennur, L. A. & Ogol, C. P. K. O. Effects of site and fruit size on the composition of avian frugivore assemblages in a fragmented Afrotropical forest. Oikos 96, 320–330 (2002).";"Githiru_2002"
"189";"M22";"net_189";"Malmborg, P. K. & Willson, M. F. Foraging ecology of avian frugivores and some consequences for seed dispersal in an Illinois woodlot. Condor 90, 173–186 (1988).";"Malmborg_1988"
"190";"M22";"net_190";"Spotswood, E. N., Meyer, J. Y. & Bartolome, J. W. An invasive tree alters the structure of seed dispersal networks between birds and plants in French Polynesia. J. Biogeogr. 39, 2007–2020 (2012).";"Spotswood_2012"
"191";"M22";"net_191";"Wolfe, J. D., Johnson, M. D. & Ralph, C. J. Do birds select habitat or food resources? Nearctic-neotropic migrants in northeastern Costa Rica. PLoS One 9, e86221 (2014).";"Wolfe_2014"
"192";"M22";"net_192";"Chen, C. C. & Chou, L. S. The diet of forest birds at Fushan Experimental Forest. Taiwan J. For. Sci. 14, 275–287 (1999).";"Chen_1999"
"193";"M22";"net_193";"Kamruzzaman, M. & Asmat, G. S. M. Seasonal variations of fruit preference among frugivorous birds in Chittagong, Bangladesh. Bangladesh J. Zool. 36, 187–206 (2008).";"Kamruzzaman_2008"
"194";"M22";"net_194";"Palmeirim, J. M., Gorchov, D. L. & Stoleson, S. Trophic structure of a neotropical frugivore community: is there competition between birds and bats? Oecologia 79, 403–411 (1989).";"Palmeirim_1989"
"195";"M22";"net_195";"Blake, J. G. & Loiselle, B. A. Fruits in the diets of neotropical migrant birds in Costa Rica. Biotropica 24, 200–210 (1992).";"Blake_1992"
"196";"M22";"net_196";"Traveset, A. Resultats preliminars sobre el consum de fruits per ocells a l’illa de Cabrera (Illes Balears). Anu. Ornitològic les Balear 7, 3–9 (1992).";"Traveset_1992"
