"";"gateway_node_276";"gateway_node_324";"gateway_node_374";"gateway_node_454";"gateway_node_494";"gateway_node_535";"gateway_node_536";"gateway_node_537";"gateway_node_561";"gateway_node_604";"gateway_node_662";"gateway_node_663";"gateway_node_698";"gateway_node_742";"gateway_node_743";"gateway_node_912";"gateway_node_1059";"gateway_node_1184";"gateway_node_1198";"gateway_node_1214";"gateway_node_1215";"gateway_node_1349";"gateway_node_1573";"gateway_node_1623";"gateway_node_1655";"gateway_node_1723";"gateway_node_1979";"gateway_node_2072";"gateway_node_2263";"gateway_node_2286";"gateway_node_2342";"gateway_node_2366";"gateway_node_2367";"gateway_node_2368";"gateway_node_2529";"gateway_node_2677";"gateway_node_2681";"gateway_node_2843";"gateway_node_3080";"gateway_node_3195";"gateway_node_3435";"gateway_node_3586";"gateway_node_3690";"gateway_node_3855";"gateway_node_3919";"gateway_node_4027";"gateway_node_4028";"gateway_node_4029";"gateway_node_4077";"gateway_node_4116";"gateway_node_4171";"gateway_node_4177";"gateway_node_4286";"gateway_node_4326";"gateway_node_4373";"gateway_node_4517";"gateway_node_4542";"gateway_node_4544";"gateway_node_4626";"gateway_node_4754";"gateway_node_4786";"gateway_node_4890";"gateway_node_4892";"gateway_node_5045";"gateway_node_251";"gateway_node_254";"gateway_node_1088";"gateway_node_1090";"gateway_node_1091";"gateway_node_1410";"gateway_node_2089";"gateway_node_2984";"gateway_node_3211";"gateway_node_3221";"gateway_node_3227";"gateway_node_3232";"gateway_node_3233";"gateway_node_3234";"gateway_node_3236";"gateway_node_3237";"gateway_node_3242";"gateway_node_3243";"gateway_node_3246";"gateway_node_3249";"gateway_node_3323";"gateway_node_3324";"gateway_node_3326";"gateway_node_3330";"gateway_node_3331";"gateway_node_3337";"gateway_node_3340";"gateway_node_4317";"gateway_node_1596";"gateway_node_1882";"gateway_node_1887";"gateway_node_1894";"gateway_node_59";"gateway_node_64";"gateway_node_70";"gateway_node_3001";"gateway_node_4647";"gateway_node_2464";"gateway_node_1570";"gateway_node_93";"gateway_node_2082"
"gateway_node_4373";1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;0;0
"gateway_node_4517";0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"gateway_node_4542";0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0
"gateway_node_4544";0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0
"gateway_node_4626";1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0
"gateway_node_4754";0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
"gateway_node_4786";0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1
"gateway_node_4890";1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0
"gateway_node_4892";0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_5045";0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0
"gateway_node_251";1;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"gateway_node_254";0;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0
"gateway_node_1088";1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gateway_node_1090";1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1091";1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1410";1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_2089";1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_2984";1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0
"gateway_node_3211";0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0
"gateway_node_3221";1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3227";1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3232";1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_3233";0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0
"gateway_node_3234";1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0
"gateway_node_3236";1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3237";1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3242";1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3243";1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3246";1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0
"gateway_node_3249";1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3323";1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3324";1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3326";1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3330";1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3331";1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0
"gateway_node_3337";1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_3340";1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
"gateway_node_4317";1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1596";0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1882";0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1887";0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1894";0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_59";0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_64";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_70";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"gateway_node_3001";0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_4647";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_2464";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_1570";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_93";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_2082";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
