"";"gateway_node_142";"gateway_node_276";"gateway_node_285";"gateway_node_324";"gateway_node_374";"gateway_node_454";"gateway_node_494";"gateway_node_533";"gateway_node_535";"gateway_node_536";"gateway_node_537";"gateway_node_561";"gateway_node_604";"gateway_node_663";"gateway_node_697";"gateway_node_698";"gateway_node_742";"gateway_node_850";"gateway_node_911";"gateway_node_928";"gateway_node_1184";"gateway_node_1198";"gateway_node_1214";"gateway_node_1215";"gateway_node_1232";"gateway_node_1416";"gateway_node_1513";"gateway_node_1573";"gateway_node_1623";"gateway_node_1655";"gateway_node_1676";"gateway_node_1723";"gateway_node_1979";"gateway_node_1985";"gateway_node_2052";"gateway_node_2238";"gateway_node_2261";"gateway_node_2263";"gateway_node_2342";"gateway_node_2366";"gateway_node_2367";"gateway_node_2368";"gateway_node_2602";"gateway_node_2613";"gateway_node_2645";"gateway_node_2677";"gateway_node_2681";"gateway_node_3080";"gateway_node_3195";"gateway_node_3320";"gateway_node_3416";"gateway_node_3435";"gateway_node_3683";"gateway_node_3690";"gateway_node_3803";"gateway_node_3855";"gateway_node_3918";"gateway_node_3946";"gateway_node_3995";"gateway_node_3997";"gateway_node_4027";"gateway_node_4028";"gateway_node_4171";"gateway_node_4293";"gateway_node_4326";"gateway_node_4372";"gateway_node_4373";"gateway_node_4512";"gateway_node_4517";"gateway_node_4536";"gateway_node_4754";"gateway_node_4786";"gateway_node_4890";"gateway_node_4892";"gateway_node_4905";"gateway_node_5045";"gateway_node_59";"gateway_node_64";"gateway_node_70";"gateway_node_73";"gateway_node_250";"gateway_node_251";"gateway_node_254";"gateway_node_740";"gateway_node_1087";"gateway_node_1090";"gateway_node_1091";"gateway_node_1093";"gateway_node_1300";"gateway_node_1301";"gateway_node_1410";"gateway_node_1472";"gateway_node_1596";"gateway_node_1887";"gateway_node_1894";"gateway_node_2100";"gateway_node_3210";"gateway_node_3211";"gateway_node_3216";"gateway_node_3218";"gateway_node_3221";"gateway_node_3231";"gateway_node_3232";"gateway_node_3235";"gateway_node_3236";"gateway_node_3237";"gateway_node_3243";"gateway_node_3246";"gateway_node_3248";"gateway_node_3249";"gateway_node_3326";"gateway_node_3335";"gateway_node_3337";"gateway_node_3344";"gateway_node_608";"gateway_node_3685";"gateway_node_951";"gateway_node_2464";"gateway_node_3180";"gateway_node_465";"gateway_node_1792"
"gateway_node_2681";1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1
"gateway_node_3080";1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1
"gateway_node_3195";0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1
"gateway_node_3320";1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0
"gateway_node_3416";0;0;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0
"gateway_node_3435";1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0
"gateway_node_3683";0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1
"gateway_node_3690";0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1
"gateway_node_3803";1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0
"gateway_node_3855";0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1
"gateway_node_3918";1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
"gateway_node_3946";1;1;0;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1
"gateway_node_3995";1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
"gateway_node_3997";0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1
"gateway_node_4027";0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
"gateway_node_4028";0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0
"gateway_node_4171";0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;1
"gateway_node_4293";0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0
"gateway_node_4326";0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
"gateway_node_4372";1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0
"gateway_node_4373";0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0
"gateway_node_4512";1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1
"gateway_node_4517";0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1
"gateway_node_4536";0;1;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0
"gateway_node_4754";0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;1
"gateway_node_4786";0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0
"gateway_node_4890";1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1
"gateway_node_4892";0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0
"gateway_node_4905";1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1
"gateway_node_5045";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1
"gateway_node_59";0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1
"gateway_node_64";1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
"gateway_node_70";0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1
"gateway_node_73";1;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
"gateway_node_250";1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0
"gateway_node_251";1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0
"gateway_node_254";0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0
"gateway_node_740";0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
"gateway_node_1087";1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0
"gateway_node_1090";1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"gateway_node_1091";1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0
"gateway_node_1093";0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0
"gateway_node_1300";1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0
"gateway_node_1301";0;1;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0
"gateway_node_1410";1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0
"gateway_node_1472";0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0
"gateway_node_1596";0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;1;0;0
"gateway_node_1887";1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1
"gateway_node_1894";1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1
"gateway_node_2100";0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
